2,4,5,8,11,7,8,15,7,3,13,1,2,1
0,0,0,1,1,0,0,1,0,0,0,0,0,0
0,0,0,1,1,0,1,1,0,1,0,0,1,1
0,0,0,1,1,0,1,2.33,3,1,5,1,1,0
0,2,4,4,4,1,1,1,0,2,0,0,1,1
0,0,1,2,5,5,8,15,8,3,14,2,2,1
